node,capital
0xC30914b0E39dCB5AA82A5e21B9631AD9e88BD250,4538.605717423746
0xC30982461dA869370ad5fdCe07AC2b8c6fAd7d8f,2021.5530803550296
0xC30d73428c67DE0F318218bAcd58c15aC5fe9e59,384529.02911498834
0xC3102694c8F321A71BC695DfDa6cF912f455e2E9,57181.44502101645
0xC319877306d3a893DC203E8Ba7639f1b99d003c1,7.677148338079345
0xC31cC53Ec52d39cf090c5A183D6cB9BaDF942B0c,88862.64644490504
0xC3256eF74798De56ba240ab151ebd98D8e3f7219,32078.212244958864
0xC327F2f6C5Df87673E6E12e674bA26654A25a7B5,4407.35780677014
0xC32dD7582714b16A7aC32cCB3DC914566c2a6aCb,63928.2018016333
0xC32e1a66aaE782a8c68138Eac31F398685Edb7a5,9437.913939590824
0xC335559edc99e2fF31B8A76a6C292cB82cC67eb3,15.42318912201684
0xC33c06B7C14324570eE661bA0de9E0c928EDB525,382.9087280818332
0xC3485720ACd1397f34d2d9c7A586aA1F2118898E,9966.586743491993
0xC34D387459bAB8BE0d723112E4eCCf99Ba15df05,747848.4875551363
0xC34E6E034A7ae881FdfaA0Ff977b5Eb3Eb769245,108420.93104134109
0xC34aE1A39662415a4720d4A3e7C2Be0E202568C2,12.64303104291984
0xC34b9237F6AEcDd02903184789f24C5DF28E2998,751169.2819018357
0xC351433984866b4046FCa068e8c7cc6DF10b2660,135.96358428222084
0xC35A32D77Fc4e7832A7A75b4388BCDEa3c237eCd,390.1303996729119
0xC35aB820C9acefAdFD96B4f4eA03a97C70a2D2AC,254.8094678919129
0xC3625DA7D2e48ab0B47B2f13De979F8672d99Cf2,343.820824544863
0xC3678dF47c681b8A9ce94B36Bb6c3cF4Bd4EEF4b,48.14272473172285
0xC36e044F245587c6E5c8CB5a1A63A431ae4b3626,19709.002551558668
0xC37704a457b1Ee87Eb657CAE584A34961e86acaC,6947568.832051784
0xC377194F941Ed515CBc4bFFc9B61D7358B2D1ca5,91.8064205182364
0xC37BCc936C681B65AABB4b192435Fb676c0b79B8,129.8983007936073
0xC37Ba887DA49efB6E35Df6FfFA41a74e0989055F,59407.39964202052
0xC38229Ee1e69BD2a247c4eD04D9dF4A27F420056,88713.37136954968
0xC38323B4C4CFC62Ad08eD1D2149801DDd6Db706E,6467.834261745085
0xC3841fA610cFA47020a458501A0BC299082Bf3df,776.7044967476348
0xC3892736F3BBb850dd8457Cac5e373b5EB5B69c4,144171.47947032764
0xC38DFdF3BfCd61F6021595E24F7A4330f2E9b174,9230.488510682684
0xC38F5a95C2CBd009Ebb26A815d6501D09DDD029C,459909.6630914796
0xC38f731240Da5224519f3dc1c45bC51B892025b9,30.81482289056605
0xC392F0bDe3D0A8529c622Fc2e2f8F7cd468f5c64,143734.61864915874
0xC393BAfe5DE38a905461E5945205A82e952e43f3,72603.692734259
0xC394D1075aEd4B5cFDcAea89D4dA02A14A8836f9,294.7029472615902
0xC39882dF5ED054A000eB8D9D1E53Bc6332806AA6,5.189017530145703
0xC39eb78c40Aa725D6Faeb01f770C7DF237B66287,14497.346835706174
0xC3A03c3F58C674FC41756744bF2210C8bdbc4081,7890.168509847845
0xC3Ac44660F13B96eFe7B3DA51B6273332bbE1469,98748.0712829681
0xC3B2FC58A3A54739E303B5E7c53Bd6021d1d56dD,12293557.92386101
0xC3B4A4644eeD21EaD51264461b37dD0457cf4524,1735776.680633443
0xC3C3F1A53AE6AC320F47054F7dcbC552dFEA426F,191837.8312383689
0xC3Ce679cEf07c5C0ceAbdE969BdEc5a0b89E81Eb,94994.58459666786
0xC3Cfe30F7520ed9844252eba2a1fCE9607c3FD4a,259.9507223876069
0xC3EE6Ddf545e31c68C9A6299098b51fe4DB52cd6,498600.3665677071
0xC3F7dDefab6492445a3655aB3e92E72e7342e58b,55232.89649935858
0xC3Fc8324C6520ef463C4b4631854f9a2C9F239C4,44090.17181505545
0xC3a0C83c5874dc1C1a8Afa3e637ceB256B4ed1a4,711.2343063288613
0xC3bAAf5136af13A1138966F66349Eeb0e8C3492C,40843.22173959644
0xC3bD517Bded9b0713DeC4d519b368F92E86Fac9A,5191.489113215525
0xC3bEC5C937C1eac96f014e2dE8980F70f051Ee1d,88184.22055281553
0xC3c7389aE093F8a9616D10D0dC3a8e99AFc3D981,29551.275273112737
0xC3cc7D09A7a9078549535fd3C3837A32480bbcAe,44.89291973274433
0xC3d42A6ebc27ABB8aB312E85c457d695430ea0c8,52.19389042065686
0xC3e5950fD3f5dE70594628497063418369224773,3189.060279685503
0xC3e925B3614E9714b75a67801EDbe4603a54BD3e,2984483.842276992
0xC3efba1002C0D74fb5c919e092c224795BE02e2a,26.83964341486537
0xC3fDFaab3E7a436Bb64B292862e5B791EfA7daE7,103055.42941732964
0xC402E80B9A01ebeC7511CC3c16ac9476096fe8AE,28396.830577217654
0xC403976eA98DF5443CD9fA38E286D5971828d19c,107431.6433587318
0xC4059B2dc8586105B39A17310543267e2D955214,3413278.5937725743
0xC4095CAA9990428FD45890F8B4012Cce6c9588A7,68.71958911174572
0xC4144154D91f8a7A4975230DdaBC4a6C07bFF431,16.071093160701178
0xC4158b301cf86846fd4F35531597ff098c3222D8,1883159.380475734
0xC4177d08e275Cd05Ec55f4A475264068e4D1e2a1,911.640102005791
0xC41C56E9183CD34b8107Aac5126E0C9C249Fd39c,151.27125598285582
0xC41F43e5443cDff9a2003e08EeF658391eE831DD,247889.20998035837
0xC41c7782c3BC8106BB2FC922B818283ab8233BBb,4123.896424001483
0xC427B6E40c708f0E6ac1E58fA8025fb3ADfd6239,131112.78145370068
0xC42ef01D62b50C220D52685a2aBc77A999e50F37,60607.63031447799
0xC42f836230CC0CD06130133833DF6db9fa9365F8,55.663068924478345
0xC430c26DF27E0D13018A68B5e3E10E76e4c41A3F,28.41387968499411
0xC441e41Af2466C1E2F1CB933160cDB684fd3Fde7,150707.815459593
0xC4465b7eD0B53d98817bAF6d6C6e169198009281,423965.2853801565
0xC448Dfd6DCfE4a8d37077B45C6FC265e2609ab98,6194336.716678992
0xC44fD102415FF62769A4e37C70deA27033a5291F,716223.5673283213
0xC4594b56A76a05B3fb4B324d1Bc88Df5fa3D4102,897.4857027006694
0xC45A525Be77A208eF610449F30345BA5380D42DD,24671966.96221489
0xC45Ea8998C0Bd7a83b2823142e8993C8867599BA,66630.29553383963
0xC45f114DF16554b8B79212CD464ede13657cA488,18.99918050136557
0xC464Cc74e8ce8019E56276058d69AAF909Da8DB4,22617.85199773008
0xC46c27272d93f77551a16B98b53e10faf55Dff71,48.03195963700969
0xC4730c2584dDBD476343679c2fD5e6d3326436a0,13049.171406633512
0xC478127F95421AEA61b3e842f10881115a62aE55,327.5638903975424
0xC479044E1C6882c098Ebb2D579ca7873432DE6cc,42.3993465
0xC47A0173c510479378fcBcE969d2e04bc06A290c,35376.72786261828
0xC480AC883C297DfEcDA381488bAf64474ACa8dcF,2891.191159246256
0xC484e7D4FB85020387274eCF05a02c0904AE92B0,1029.6097617631794
0xC4866FC70efcC96f820e622f800366DaeDb7583F,46212.20734894044
0xC488Eec2E4E97Dc163da52fD889E918B738c08E5,17766.922207919524
0xC48D5d616Ec249D83b86A2ab7fF1a5338a243E52,659782.8651552624
0xC491331aA09878c4A5B5518CB0DDD438005ee735,1.7937813956554225
0xC4A7E1363486Dc22a562bEE86B62bBaE75848E72,12.9349844214086
0xC4B43dd2CC38a22F34af3b3F67D0D9Ec950Cd603,9.89784443666887
0xC4B8572942A23eB22d6D4bF5D4305541c413D218,15596.304109930532
0xC4Cd4CB91BC4dB595572ce981aA67134Fae2B33B,222534.49026751763
0xC4a7D7157a62e7fD0955353da12FF60AF24CC2B1,290847.4522764931
0xC4aE17C82D6a7A4977916c7A27aB39F8529c613E,859833.4606318788
0xC4c3C7Ca059519b86C01751F53F97E27ABa0a06C,51375.10195446943
0xC4cCa5A90553BA0bb6437BDded079A6A8481453E,1115.8302542812808
0xC4caf4D21556958cff2c51D62c31FE00c58ff8dD,2920.187830337217
0xC4d58b78a0088793237e7f52E106cd9B34798D2E,95691.04886545744
0xC4dA0f4D03B48F0ceF79139B44Eb99e42dAf9E45,70285.9272000618
0xC4dd8e820ff8794301c67a74F4CD024676356532,37.53213041338324
0xC4e028daB5BeA2d548979eBCb5eF90FDE03C59ba,22.80373353007939
0xC4e0907ea76453ae056bc9a39dDdC50dBB19a6eA,1874.6865660487688
0xC4e9ABC570136A8905811Bfb6c4F6e0b419Cc683,24.152666559467185
0xC4f3ECdD81141339d89c8c1D6D936ed18faE59e8,9.99749060840475
0xC50BD3CB6Ca539383923563a71B0378099953d7B,233633.3859353879
0xC50D80eE9fa7B79276c8106f98009327C2d7A698,9.97933583476557
0xC50ca1bCE373Fb157eC6Ee94Ae7589E02c5e9b61,103270.62004967776
0xC50f901BE1d57CcEa9C6a5b6b67A587e931Eb834,49184.06204928804
0xC513889af56392173d652B473D4CB84c9296f0eE,91523.644758171
0xC516Da8E8155D100259867460d600E59abA62451,30299.032554710877
0xC516ec61bD59C66EEf022183a5dff42FFBbA52AD,2737.6987371580663
0xC51aEBdcdf544B4081f650069C57561A910d8d5d,2860.1756849771136
0xC51d99D875D768BA2F26b5EaC261A8b279D0E7c8,3564.02515848065
0xC524f39f8854930b2e5670Bf0d7857bFC6CAbF1E,7.18090033397313
0xC52993Fd31fb682653E21EA495E57d8f7eC537Ad,853500.9881908535
0xC52d59AF98D85fA822503ff701f1aa0c46F4946A,266.9641028167115
0xC53Cc25Df91cA5BA7d21211bD65b558f67341e42,50931.9531206385
0xC552707430f9A1806C238a768E1328A1851728c0,961.3967127401496
0xC555c5014537947f4492a11227b73e768002F739,1945.2043868965693
0xC55832C6C20C8020CfB525921CCf5C313e878cbb,3877.7355450748446
0xC55bf2d9225b7953Be509B38b0c7d5C1e89280AE,27068.253461632277
0xC55c7d2816C3a1BCD452493aA99EF11213b0cD3a,3500646.0673012235
0xC5655450D4D738869D003B24b4dED842Cea5AF78,1192783.4886580536
0xC56D5cE155Bb7B3ED54D11757E288A11e13be3CC,1121.4542710832116
0xC56e732DF7C9c70db705a65D78AAB2A0f3169f3e,8474.576310281536
0xC57FE1CC74727E67f8353e7C5a518C314bd71FD3,300.35370195574444
0xC5802f572C87fA753c01f0002551dFf3eA3D97A0,5.859001722704709
0xC583e2dd7a283105f2E8E58995A302822089CBc8,9660.73308721583
0xC58BEc1751941159E8eC9Ee0A863feE33A204763,14093.85152247254
0xC593352EEFA7c45863525A3194870929fd6F5948,13181.571455441235
0xC596245f869E4FD0d8325C21FCeD327Ee485Ca1a,29378.16770949757
0xC59dcB85b321cA62E2EBD31608859329D39952e7,59133.729113486464
0xC5Ac09624236Cf36417ce1fea1dA9DeFb4598Ef0,6.727932443148132
0xC5Ae9B42d129C250900C88c2C1EA3971740900f4,37987.03771065514
0xC5B20ba54945731F051cE3611C9a97A08a0625dA,1119.571806396783
0xC5BD7138680fAA7bF3E6415944EecC074CeD419f,1593331.5902690045
0xC5Cadd9Ac4426cDFF1e8a8EC49715E0C767d9876,97.91605022336375
0xC5Da44B44cD69C5E188233e9b3707954F9788DBe,13652.350083544889
0xC5Dd8728338D9170d2f111544dDBbD96A10d9D40,68.4751060846957
0xC5E328DfeB77F60bfb614e915217477C0EaC0C42,11.099293098582054
0xC5Ec4153F98729f4eaf61013B54B704Eb282ECF4,303861.9328043513
0xC5F3a9D210D98c5240075b44c3105e7DE0041A71,211192.17937561337
0xC5a2A35DEE6a17434BccA142F4305b00d9Af1a45,521180.9293703488
0xC5a94FE9dDfdd29C20Fc015386c35E24E7C7679A,3262.7383598405013
0xC5be0Bef82cbB866b5C829Df77f68969E8cE0e78,9114.35912074695
0xC5c03F0401F83AFB01BBdED1b12C4223BE40b804,25.77871055922236
0xC5c1cDb6bdECd81432E7dE5ea8768373Ae8B44E6,15.20588228684889
0xC5d494aa0CBabD7871af0Ef122fB410Fa25c3379,185004.6302503312
0xC5d6409e8a01B6a07A08727A514e86c945a96d59,94.91694175045218
0xC5d795D9ee796232d6bd9fdC895Cbd81BAB278A4,7242.583908173028
0xC5e57859eC5b4395A549E7D106A67e88505A017E,5697.764947629168
0xC5e58bD327B8836C42D15C65A33C23820456f0Df,18.813566887159183
0xC5e797A10b7F6157abb2D249B883C2250D10f78D,1059641.993830278
0xC5e9ce3c44fFAC3f7DaF0E331896d5E2F26098C3,98613.93721510503
0xC5eE7e61DAEbEfDa73f8B3EDE3ce0af45A3319cc,156054.8163598468
0xC60420385D81Ed755BdF0ddA85867E94178847ac,67705.25504297625
0xC60650382435F33A191b9469F6CCFFeBE3e2879D,275.2475361043014
0xC607369E62598A7b71Cd55c80F33718539609a28,20200.03852582763
0xC60810c0e379EE0707AD247F1907bA8De7889F3f,147206.17980910375
0xC60Df9d5922d79dCDaD56CAd3FCb5Ef2Fc3E9ce8,195588.7879503173
0xC610EC23c9E238afda7b858190a7bA418C9E57E0,1174.2098723636914
0xC61423446bC66Cb61527e89E99808E322bC0f351,47689.621261806766
0xC615767B51D3A73ce437E9BC73497f7E13c38B75,89883.77132441201
0xC616Ed348b69ea8E29b324De1160eB80a7D36Fd8,759.4142572197047
0xC6191A90Bb31899caBa271cbCDEbD4B590536c0A,242315.05811493716
0xC624FF44df1eD4D36FB8A233618074d3F381BAF9,90234.97758380303
0xC626cB082C99f0E2A58AD03a05A47D5ABf61a6f2,3120.9467917337893
0xC629d77dF97f90f8D12702d55Ab1DfB6a11F3A3F,2457.336203707984
0xC62bFab5f9C29a7f484B0adD1cc913697e593154,4294.263825894094
0xC6348388a15D4D5C524716b898cC39ab6fd79D16,15253.190181183756
0xC639d7393E3200B8bD48Fd72BA3e268848d507ec,248.21548752036296
0xC63f56c2dF88c715a9569B273DaC16aDb6C9f31a,2075.787579645447
0xC640e569FD2384834598Ef110ccCf8BAEDE1833e,146.94738855873572
0xC64fcb03A6e6BdDCC866FF3fA1B5b5c48fC13525,6.24346666507548
0xC66cFEf708F49f4171dC764b25F307e770e19917,827606.0087232726
0xC675Cb6F8F9064453eD1416A59Db0494ceaa8540,34604.38647034843
0xC6762437ce6f78e6A5100C3c358fb650200F0803,9.87177118963336
0xC676C2EE8932d8D84692161669891DaF39c98d45,16.530277796125706
0xC67CFf86007adFe5Fbd887786b56ce1A22596a25,494.0228335277724
0xC67b2201DceFF65938c7E8AFD6CAbBBD7B2aE2Fb,772.0170173889578
0xC67db183b44E3C6be81C4aDea1FaAF8Fe6a53260,1096.7191215129012
0xC67f5CfB2032B9d932309d0053C7235DeBDb7889,36.06679982643585
0xC67fb8Ea09284986D7a938B4f502ee3F2E011b56,8996.81750789484
0xC680de75D77F59d4cEcC8254E50AcA33fBdc1086,3505.9819360606784
0xC6865FF8C2D4456d03c2F1f2347fF52536d674C9,9059.69722621148
0xC69110a13FcD7A55A88CDbB04E3E45B536C98C62,97378.88645165812
0xC69203ca27b9Ba7DC9e674F5fBeCe6619EdfDaD0,99188.95443398548
0xC6934Ac7Ec17CF78bDf15C6E55a3B6CfEa5C3E97,16800.78830374354
0xC6979a9927c48cE938dbc13d4ddED806DDa14949,183374.6267322233
0xC699Bd7eF896055E72DF6021809Cd2576BCda821,106907.0132205615
0xC69BBf841ff4A305f6355F528972b591FFf574a0,179032.57707960004
0xC6A05105B2531Ae097B653f97551aFeC89bA1758,6.973612489215666
0xC6A2A1314988002350E683D8b76D7610B1044898,459.0337498831528
0xC6A4eb0b0931b7a4D921014DD91FAB4746B8DB55,77.05341340676634
0xC6AC0BF170Dea9fbf8ED4C64fBA21cEB15c0daf3,3670.275666612704
0xC6BEd4a813b3360458091DdEa94833Aae196669f,209271.3701836844
0xC6C18C8055E56573F810064475fe5386407885ED,483.00281548082
0xC6C7E6B7e463F6b4F5849D0e6Ecd95194b8A85EC,1610860.9684964316
0xC6D81157C3E84C185dA724e03258e3D45a72Eea0,61.7253266677374
0xC6E6B86CC7Dc2eAB2C5D9002A1E321c47C53f4D6,15970.902011104285
0xC6E738Bec34f8B0f8Ad1885453555d5a621674aB,2903.53812577838
0xC6EBAcAD4Fa5c3dB6b272832E9102610786Bc523,58.22900085541809
0xC6EF452b0de9E95Ccb153c2A5A7a90154aab3419,92.26634226677004
0xC6Ea19e012b232755ee1aeec533e503b7a74ba90,919202.559357024
0xC6Eb1e952bbfc58bAe6DD7c7d6FD690574e1fF3F,23.8061346751481
0xC6F01a275879A57165f62bF67B779f8cF1e94411,165751.0306510695
0xC6F283f31efA577368F39521555A01a4096216e6,454932.8218136952
0xC6F2e52a0859D06b99e21e3A9456dD7261106ede,194.4410476411244
0xC6a02bf807a9aa4A40Ae06784c0a7983Ffac3D27,914.7779364421244
0xC6a354039009A8E6f71f757811e0AF0114493b61,28101.224488519
0xC6ae33Ae0541d525fa44201Ac82fbEe6593Db6A3,246813.7850971121
0xC6cbDc62d02A15cBBEdB65377f40857e1a5347F0,3225.550242039029
0xC6cc5C8ac1061d3CA8991cB1824271DD3427fe6c,28794.543290515343
0xC6e1C95EdC9681f2931503129ff21f8870D3600a,228.32332577844
0xC6f5Fe98C9cA151C6abA7a1DC4e39Fe362677E55,6.346244197533786
0xC701b57fb6BB950bb16C28a14d09e93A000DC57C,539.7114064627508
0xC703e413C58657F6B1D3e78FC6b87f0ffcAEB872,79113.70074706715
0xC7075920732d35E3B55C2b37070e23cD3b2979C5,319.5083152315172
0xC707Cd2dD947e48A3b0b4e4282e16A3357943c39,465870.39412957145
0xC70D65d1f09137fFFA4E5e4D55753e388495a7d2,21725.60921434193
0xC71516C92aD3211de5181b36b0dfDe88266B8E94,31349.78934707304
0xC7204F46B7Ab16bB267ae3f5DA6EFD1E7a759B86,30583.71130290988
0xC726B91cFf21D7b7231d214bBCbd454F025b2EC5,21.293277216326107
0xC72813ed02ed910F94Dbe1494A3B80a20ce6BF19,3424.2610153872147
0xC72AED14386158960D0E93Fecb83642e68482E4b,3627371.33306913
0xC72C8103aF2045E4da1633a0a23234b5De5dEAab,320518.4126427124
0xC72E87aede0EE477fc445012e8eDB4b932B97FA1,548.5338424332151
0xC72d963C16C73DcF884d9568B14DbC8e094A8a17,2249.8572066454067
0xC72fe1Eba65Fc9a14f7236C35b5998fa98452CE0,1524.880372781829
0xC7358a44F25C3F2F15043c332167b103b56E781e,58826.31601207559
0xC73950B3Ce37ac339C99893B9da25C8bEA18B344,1841.42091349199
0xC73a5b24d3C8322C54BE8Be99C6AC82a29C5bc44,1999.087242910089
0xC73b4003B474731ea2B77B57aCB3eeb1DA3Bf16d,6.841375151762109
0xC74282c69B1cA4fc873A28314dBb02351962069c,69184.16394830105
0xC742e95646218E37644a6806c575dBdBA64AB667,4342.369243428848
0xC743A141470d2C89012251621E56D963d3210f94,23129.861822405317
0xC746033844EC72aa6c7409CC88E9ff5cbF4d9c9d,5496506.939522039
0xC74f125D816a3b1b06F041A345CB0948d9C29152,6.952071060311466
0xC75aB7eFDD1E04E7442380f1C01d28169DDBf430,86.98241508758255
0xC762Fedb985b1338AB533a77f8F852F2Cf3C554d,302277.3273230792
0xC76b9CD926C3Ac220b549a9200d7a7B3baA7C3E4,2190870.029070639
0xC76ba34D84081178Eca25b1B152A2092E4a20Cde,156678.61422837072
0xC771D2c3f73668b942C6C3840f73486Ea1AA4B6f,6693.099874849952
0xC772Bb00e4329e329c8522769E366a8077871E50,105741.5975269039
0xC774387a521FB36956Eb202150E1a3e1AF087EAd,90.27312728736
0xC774e4076c474a7d2a4B630478BDfaf71bD72473,6353.814494612446
0xC77673fdc4d582dC6016f72F725a5803ECCE6d46,4.530972391846601
0xC77789827A4649Ec3C4dec43E903a6c216e1C7A5,915441.6466076424
0xC778106819c07d3A3cB853ec40d3d14691219041,426441.6857510513
0xC77A67e42053aa32b483F47794AFCA5c3CAb3595,7.376272776664252
0xC77BF866EA701AbdbBe7B7B234012b4b995D939c,449105.85311991296
0xC7808194c744fEE6b627C7D633C37B92d54a985a,37.08607966062075
0xC78354920535B5de6E013B074443554029E4BcfA,485258.2669668515
0xC784ED9043AFf7027D767d7FA93EeE7D68Cd2ba0,21791.63793264556
0xC785365dCcE43c6fcC3912F3C1Bd4edAAa3986f8,19743.402773230497
0xC787A969B49Cda27F40f323Fd0240745aBA84C23,174775.88855039838
0xC78a21EE5E93b184c04ab24D192F4A33E6AD0e59,44.322660403311765
0xC794487841D9Dd9790bBD877868eb1417426Cd39,30851.117418996284
0xC79b6416bD17446f930d32A7B78CF60D35A12bE7,69328878.14868522
0xC7A4b9491Ec2131BdEb88cE6a61DC2d567DD3a73,3307.1526977033222
0xC7AFc22c5E4A76e0d8625dc53bD091E81aBbaDc5,21722.04582863833
0xC7Ab1325EebD082ecD0448173C9733ED133A9C18,75351.2446719491
0xC7Ba644E3aEB61EF52fD0de2754Dc15417f9f283,15015.996720163714
0xC7C224f067ab9d62F97875b3CD06964428C78eb4,105633.05966833228
0xC7D11431aacBabAd859544D44adB76fD6225AAa5,2765.0342219003087
0xC7D82fa02F7eBAc96194Df5b2B83D0acf7844bF6,594961.1577514086
0xC7D9A17f9841295CCdF196c5b6C9915B0E93603F,3363.938430365461
0xC7DA86dD7B5FEf769E549bF71f7B6fb4B9Af76B7,28554.84498343806
0xC7DAdBe81Ac1B5Ec69BF145E444b06821dCf52DE,226.37934271826785
0xC7E78c5C89d9cd85D867bb7b790a4a2f06664863,7076281.101750321
0xC7ED398ED474Ca914B19dFB160b4bb3f7b28e1a6,370.6908126273533
0xC7F8Db4DCC668320509474c8C5ED01e685759D9F,15952.670369194631
0xC7FEAbf3E1c8916e8CA24e284E3f9fD1b4e5d352,21.42249438555089
0xC7Fd563F4162DBbc5417E631ae6068C79096AabB,71635.0855138227
0xC7FdF5eec0725041A3c69a0b5fD301d4782Cbff3,8226.71340930036
0xC7a538f89b06D52d5d3d7051bEA9Eb671E7e12B4,23126.386707954764
0xC7b640Db892C3429C2a0f9817101881e75DdF192,1994765.0228866749
0xC7b9543c3cc05F74009EC07b9cA1361D64cCadf5,15248.393376996555
0xC7bFB323B6Be6cDb6De8f9C6b4181CFC165d98fb,23012.53176276388
0xC7bbA795E9eCa14F64538266F59D86Ef9A95C15f,1037.7058234375702
0xC7bc0B717d9F4e412A4e0a988129D1280d778Bd1,2264772.139473026
0xC7d2E1E5f474A975fbFf6CF62d7412ccE048e32c,273018.8629381186
0xC7d319685DB275847334C7cD1acDA39730B8f73d,7250.324155541073
0xC7d475766913cBCd4d21945D147DE3f117C528c3,1169.8733962967342
0xC7ed99D4924D99faB9a2853D20b6F9eeAeA18081,8704.569372544604
0xC7ffDB0D3a3f862B089E97d21d0C76Bd2cEF265A,44158.899207465976
0xC80c92DDA608E113EFE281D61643f43040Bc6Bb4,31722.960068527635
0xC80cfbBAf7a845615A99AF08B39Ec2077887c722,23427.784437813065
0xC80dBc084Bef005b00408B4840Fc4dbe948C8E3E,45142.26428342574
0xC80f57eD87DA4387BB739724d9D761459663C91A,614.3520594123006
0xC819A4a63b5236674F21CA3A434a9C876d36FedC,96900.102321
0xC81B6381bf13AC1dd80aD44775958c91bf962502,3725296.17266646
0xC81ad4dc1219DD18f481eBB1dEC9E6810719E9Ad,102.02832796126384
0xC81f4eF4Fbb4Fb8E7b92c99bb20E8AfD5D32D50F,132603.88982088637
0xC82bdF11d89E2c169E6C1120a622f35Acb4B2CBe,3291.3757913876693
0xC8316cA9eE4177c430a9DDFbED1E9DDAf39000dA,15864.128842238117
0xC8321F89491e4FA445BB57cF8a361743343b2dd5,339718.6572194495
0xC8335411C01c7012191A01647E88C2E568D2eDcC,5094.760479578634
0xC837db831AEA7f3d787201D9c7FD95034294270B,18.4579661420172
0xC8385829ebb0c989545250aA6113C4FA6a13a84D,169.85146422424276
0xC839fAD32eBC2641B63cb95ca56706E4587BB0B0,4546.383167629829
0xC83A986e3939f5e789c49c2Ac3D25fcF53E1DB86,1424.2063255924174
0xC83C3729d3e906e780ebbf7E3ee6f480ff884631,260.1420436389522
0xC83F0e5D1757b1481109D044d44215eE228C7047,338519.8404346365
0xC83bb94779c5577AF1D48dF8e2A113dFf0cB127c,1.484945468012261
0xC840AB01be715e1551931E35F7e5b7e0c6F822cc,145.93085553228
0xC846d321ae20E0fF21D8286c40ba26912521b610,56293.6909573303
0xC8495053442285A6b5B068aD63DAE74694D2ea18,423320.9146655427
0xC8531BBa49ea55305272b42207D346257E655A1e,43278.11777144967
0xC85b256C084B7936D21584490dd5fbBA6C63cFEB,1887425.1629849817
0xC860dA38f56C171f16f699FA0AE698488AF855e9,4023.663089934319
0xC863606189572BC73384132EFfBC80a1360A8910,1657.4031327307998
0xC8673721852a1449Aa868C96448E683fc1D5cB83,101184.91458013545
0xC86788518c9bcd187abE8D683D3f1B92e50cB454,903604.9562924184
0xC86Ab9c5Fa4fce2675cb0873590d4d8e4e0f2C85,16217.02993660104
0xC86e8DDF7DcE1cFeCBc7ff5aDecC122246a89e38,396.0031574620201
0xC8716796440423527b32eEf65D2ce5F40aa05F27,28022.626250731875
0xC878986158ecC8Bf91BD7432bb336204a75Db7e9,697.52985097938
0xC8834AF56Ab1890489adBc93c81987D3CC9a43F3,6890.065696786325
0xC883A79E8e4594C4f89434EDb754a10Da2311139,147132.08978136134
0xC8861BAe181B4Dba90a7447D7ce7b21E4F672419,93.4773233119256
0xC88eeAD8aA268Ff5C4fD9d066552d311F8CfAd63,9.295338942930629
0xC88f6EC08AD36a7565AB5CC5ecC5C69871F237fB,4799.874932843216
0xC897fa0B9b7D0D189Ce97D18BaB61B5507F9C444,4.571219778342574
0xC8981657C6643937E77F3365CeeebeBC21b59233,313963.23655872035
0xC8981b3f1B4bde5F6d2f20F3808a0aF82baA14eF,498350.94895517005
0xC89D1137d17f89e694b77D175740E10A2d71005C,2025.5206372777795
0xC8A0D274179eeb5C4D816355797f01b2E5d26B0d,539.6780627552196
0xC8A831d43D2B9eaBb9Bc6B948cF1C809Fa2254a6,30853.84350008406
0xC8A8de25A446c3a6e96bb327C916B125Ed151D4a,26.395819911118185
0xC8B1b452142C27e72595D4a6D711a1F4b85622c5,5418.146923064402
0xC8C2D75eCD4efEb61A04E30D1EEB9f31e5E493c9,134438.64921822402
0xC8C33595dba432F97eD2e363b8A1413789d11CFb,132526.41423788702
0xC8C6BeD3c421d3B5ddd0627C7d3AD1F95EaB2D67,15041.162143182142
0xC8D46eb7881975F9aE15216FeEBa2ff58E55803c,20.34910375313952
0xC8F4fF3ceF1D2a62e44Ea8bfCDa5E0095c118b66,18514.956727454217
0xC8F52fbC1EDBA1853B2a2267c14984186d86db62,23.42304898355242
0xC8a7dd90d2FB862f1db3a1F987F12e31F9D6BA47,14221.703915661756
0xC8aF7076DE5634497e10ebf21325dA49cd5de464,14091408.56421467
0xC8bDb57Afa96E05DbE9d00a93Bf6863dfF634D59,709.358015142336
0xC8bb8F05DFc9d4B8614fc1D42e953624551F52e9,7392.911238482773
0xC8ce0AF3F1dc19B6ABc66e9add6A131ac447DAf3,158288.028092769
0xC8ec5E82855ca0781d82Cf00477d4A0C67852F13,35705.008155866984
0xC8ee818cBcEc3C2ecfe9f615d070c12d9D2646e9,20041.715844811115
0xC8f0F06e7f2C2630882Ab32a22D7bE1ddD1F55d4,725797.3707770763
0xC90CbfE73D663B55c8720127e78c3A9d744c5aF4,723842.9191096041
0xC90E966ca118577a3Ba91373b6612b0b65Ad3578,228621.7636443611
0xC916288408fBe3dE9140C61979CD4908d63850C7,8532.059382615222
0xC9193774740E953B4e20B5967c4915e63Fa5FdD1,35014.20151815178
0xC91E30cCcF5074fA6C6c8C7a9016765A53936e6d,683515.2492638648
0xC91bB178b03e7A3CC06bd7E0CA72AB9b29825522,102497.90335619469
0xC91dC7B200907438eaef2e0648D07Dd8f6538A8e,799985.1760414863
0xC9244855fEE34D49D6e7a0dcB289812d734e3c28,257260.06583902892
